tid,car_id,track_start,track_end,start_lat,start_lon,end_lat,end_lon
416400,4,2014-06-11 08:55:13,2014-06-11 09:15:22,51.03991699,13.71588898,51.08150101,13.74858379
159544,351,2014-06-11 08:55:41,2014-06-11 09:12:08,51.01980591,13.75638866,51.05397034,13.78755569
368827,190,2014-06-11 08:56:42,2014-06-11 08:58:21,51.0340004,13.74955559,51.03625107,13.75408363
142295,93,2014-06-11 08:56:44,2014-06-11 09:08:59,51.04438782,13.76291656,51.05077744,13.80811119
628972,331,2014-06-11 08:57:13,2014-06-11 09:05:45,51.05664062,13.73211098,51.07624817,13.68783379
44717,313,2014-06-11 08:57:47,2014-06-11 09:07:04,51.04847336,13.6985836,51.06375122,13.74016666
349274,141,2014-06-11 08:58:09,2014-06-11 09:07:05,51.03499985,13.78347206,51.03019333,13.7832222
252560,10,2014-06-11 08:59:27,2014-06-11 09:11:00,51.0379982,13.77627754,51.05505371,13.77847195
544188,201,2014-06-11 08:59:49,2014-06-11 09:22:47,51.05158234,13.79186153,51.12527847,13.76716709
111364,379,2014-06-11 09:01:06,2014-06-11 09:14:54,51.03577805,13.79266644,51.03961182,13.7315836
218561,50,2014-06-11 09:01:46,2014-06-11 09:30:43,51.1242218,13.76563931,51.02741623,13.8002224
103811,26,2014-06-11 09:02:52,2014-06-11 09:24:08,51.12444305,13.76580524,51.04666519,13.72736073
387114,47,2014-06-11 09:03:49,2014-06-11 09:17:54,51.122612,13.76383305,51.06938934,13.76497269
213624,160,2014-06-11 09:04:02,2014-06-11 09:11:12,51.04780579,13.76538849,51.05266571,13.78169441
195438,241,2014-06-11 09:04:35,2014-06-11 09:12:20,51.06344604,13.82266617,51.067276,13.87252808
619389,150,2014-06-11 09:06:37,2014-06-11 09:12:09,51.06552887,13.75327778,51.05166626,13.74538898
47983,362,2014-06-11 09:07:52,2014-06-11 09:12:20,51.00424957,13.80147266,50.99336243,13.80527782
673325,300,2014-06-11 09:08:06,2014-06-11 09:24:17,51.0383873,13.73499966,51.05319595,13.78819466
634513,232,2014-06-11 09:08:27,2014-06-11 09:18:36,51.03541565,13.79713917,51.02536011,13.76158333
110106,185,2014-06-11 09:09:23,2014-06-11 09:17:29,51.05963898,13.71749973,51.07391739,13.75063896
189337,131,2014-06-11 09:10:40,2014-06-11 09:25:48,51.1226387,13.76394463,51.0625267,13.74927807
455770,58,2014-06-11 09:10:42,2014-06-11 09:27:44,51.04769516,13.68183327,51.05927658,13.71852779
496202,293,2014-06-11 09:11:13,2014-06-11 10:09:12,51.00583267,13.79344463,51.0387764,13.73397255
517225,5,2014-06-11 09:11:21,2014-06-11 09:35:21,51.07433319,13.72338867,51.12991714,13.59183311
643635,377,2014-06-11 09:11:25,2014-06-11 09:22:52,51.00958252,13.78652763,51.02908325,13.78691673
250267,273,2014-06-11 09:12:15,2014-06-11 09:27:08,51.12413788,13.76561069,51.08244324,13.72624969
372736,16,2014-06-11 09:12:50,2014-06-11 09:28:49,51.0316658,13.73699951,51.01311111,13.82172203
18354,80,2014-06-11 09:12:52,2014-06-11 09:45:14,51.06377792,13.73638916,50.95841599,13.75255585
100348,213,2014-06-11 09:14:47,2014-06-11 09:21:11,51.12241745,13.76388931,51.11038971,13.77524948
350562,402,2014-06-11 09:14:57,2014-06-11 09:22:41,51.04310989,13.69547272,51.03610992,13.6995554
296050,248,2014-06-11 09:17:01,2014-06-11 09:41:49,51.00325012,13.80305576,51.05097198,13.80391693
323750,246,2014-06-11 09:17:02,2014-06-11 09:26:55,51.04366684,13.80455589,51.0573349,13.76824951
255650,324,2014-06-11 09:17:09,2014-06-11 09:51:06,51.04674911,13.72188854,51.12588882,13.78483295
269734,146,2014-06-11 09:18:07,2014-06-11 09:32:17,51.05335999,13.78247261,51.0268898,13.71822262
325261,29,2014-06-11 09:18:14,2014-06-11 09:20:24,51.06030655,13.71686077,51.05749893,13.71936131
593701,37,2014-06-11 09:19:36,2014-06-11 09:40:56,51.05199814,13.80308342,51.05516815,13.8866663
62102,95,2014-06-11 09:20:50,2014-06-11 09:42:01,51.05383301,13.80341625,51.06975174,13.78133297
551085,169,2014-06-11 09:21:24,2014-06-11 09:29:44,51.01547241,13.81000042,51.02702713,13.76352787
47984,362,2014-06-11 09:21:54,2014-06-11 09:31:08,50.99422073,13.80108356,50.97055435,13.78808308
584357,35,2014-06-11 09:21:56,2014-06-11 09:28:12,51.06627655,13.77013874,51.05289078,13.80552769
556275,396,2014-06-11 09:21:58,2014-06-11 09:27:35,51.07283401,13.74499989,51.08300018,13.7304163
471208,372,2014-06-11 09:22:03,2014-06-11 09:50:07,51.00994492,13.79941654,50.99369431,13.79877758
242586,34,2014-06-11 09:22:38,2014-06-11 09:26:18,51.04694366,13.73391628,51.05408478,13.73763847
475686,86,2014-06-11 09:22:45,2014-06-11 09:27:21,51.03927612,13.73230553,51.03983307,13.73316669
392731,323,2014-06-11 09:23:31,2014-06-11 09:28:37,51.03211212,13.7159996,51.03936005,13.73216629
229725,31,2014-06-11 09:23:49,2014-06-11 09:28:59,51.05886078,13.71838856,51.05677795,13.71597195
39361,28,2014-06-11 09:24:07,2014-06-11 09:34:48,51.0909729,13.703722,51.08111191,13.7219162
368828,190,2014-06-11 09:24:52,2014-06-11 09:31:11,51.04738998,13.75108337,51.06510925,13.75836086
76978,214,2014-06-11 09:25:06,2014-06-11 09:37:15,51.07175064,13.73911095,51.03936005,13.70283318
