tid,car_id,track_start,track_end,start_lat,start_lon,end_lat,end_lon
628973,331,2014-06-11 10:32:32,2014-06-11 10:34:52,51.08824921,13.73488903,51.09308243,13.73691654
88954,339,2014-06-11 10:32:42,2014-06-11 10:36:06,51.05491638,13.78113937,51.05086136,13.77394485
357632,247,2014-06-11 10:32:57,2014-06-11 10:50:06,51.06711197,13.7685833,51.04972076,13.75327778
473355,226,2014-06-11 10:33:21,2014-06-11 10:41:38,51.05955505,13.77725029,51.05372238,13.78575039
42561,94,2014-06-11 10:33:42,2014-06-11 10:46:25,51.05527878,13.78108311,51.02658463,13.83608341
619391,150,2014-06-11 10:34:16,2014-06-11 10:45:49,51.07752609,13.71366692,51.04813766,13.65344429
229727,31,2014-06-11 10:34:41,2014-06-11 10:45:45,51.03216553,13.58994484,51.04836273,13.6667223
18356,80,2014-06-11 10:36:12,2014-06-11 10:41:47,51.00019455,13.83055592,51.00305557,13.86050034
281257,250,2014-06-11 10:39:04,2014-06-11 10:48:04,51.05802917,13.68644428,51.0605545,13.72805595
693245,144,2014-06-11 10:39:18,2014-06-11 11:03:16,51.03627777,13.71844482,51.09275055,13.71175003
416402,4,2014-06-11 10:39:33,2014-06-11 10:43:41,51.09186172,13.71019459,51.08430481,13.72430515
309154,74,2014-06-11 10:40:39,2014-06-11 10:52:51,51.0296936,13.78355598,51.01897049,13.70958328
664392,240,2014-06-11 10:41:10,2014-06-11 10:44:06,51.04338837,13.69383335,51.03989029,13.6916666
402848,304,2014-06-11 10:41:27,2014-06-11 10:43:52,51.05594635,13.76966667,51.04813766,13.76838875
542195,3,2014-06-11 10:41:34,2014-06-11 10:51:01,51.06163788,13.68066692,51.07722092,13.71736145
28495,276,2014-06-11 10:41:35,2014-06-11 10:45:49,51.04577637,13.78097248,51.0383873,13.78861141
392733,323,2014-06-11 10:42:22,2014-06-11 10:50:46,51.04444504,13.77052784,51.0292778,13.80197239
584359,35,2014-06-11 10:44:10,2014-06-11 10:48:32,51.02202606,13.7321949,51.0395546,13.73308372
128267,27,2014-06-11 10:44:30,2014-06-11 11:02:59,51.05664062,13.76741695,51.09405518,13.70349979
623644,100,2014-06-11 10:44:46,2014-06-11 10:52:25,51.04886246,13.76766682,51.05708313,13.78091621
282241,116,2014-06-11 10:44:51,2014-06-11 10:58:56,51.05289078,13.77777767,51.05838776,13.77733326
654303,88,2014-06-11 10:44:52,2014-06-11 10:46:43,51.02716827,13.725667,51.03177643,13.72244453
161459,156,2014-06-11 10:45:03,2014-06-11 10:53:40,51.05216599,13.74349976,51.04735947,13.7385273
658598,130,2014-06-11 10:46:16,2014-06-11 10:52:16,51.1265564,13.743083,51.12591553,13.71875
269736,146,2014-06-11 10:47:39,2014-06-11 11:03:09,51.05366516,13.78758335,51.01872253,13.75327778
110108,185,2014-06-11 10:47:49,2014-06-11 10:56:52,51.04861069,13.68119431,51.03497314,13.69944477
556277,396,2014-06-11 10:48:00,2014-06-11 11:00:47,51.07149887,13.74988937,51.04755402,13.76238918
455772,58,2014-06-11 10:49:18,2014-06-11 10:52:03,51.04466629,13.69336128,51.05149841,13.6914444
346976,177,2014-06-11 10:49:49,2014-06-11 11:34:40,51.12941742,13.59208298,51.01102829,13.81847191
544189,201,2014-06-11 10:51:19,2014-06-11 10:58:08,51.01763916,13.77919483,51.02627945,13.8077774
191325,369,2014-06-11 10:51:59,2014-06-11 10:56:11,51.05661011,13.7832222,51.05258179,13.80133343
372738,16,2014-06-11 10:52:19,2014-06-11 10:56:29,51.03408432,13.81591702,51.02949905,13.8021946
551087,169,2014-06-11 10:52:44,2014-06-11 11:02:39,51.00838852,13.80363846,51.03502655,13.77647209
250268,273,2014-06-11 10:52:59,2014-06-11 10:55:00,51.06536102,13.7414999,51.06441498,13.74663925
530886,367,2014-06-11 10:53:28,2014-06-11 11:03:06,51.05927658,13.79269409,51.04922104,13.72816658
478290,49,2014-06-11 10:53:58,2014-06-11 11:28:16,51.05469513,13.78227806,51.13813782,13.59516621
581097,215,2014-06-11 10:54:26,2014-06-11 11:05:42,51.05161285,13.74536133,51.06433487,13.79802799
364469,242,2014-06-11 10:54:29,2014-06-11 11:05:16,51.03850174,13.73311138,51.05222321,13.74352741
237903,203,2014-06-11 10:54:59,2014-06-11 11:05:57,51.04022217,13.73427773,51.0541954,13.75450039
475689,86,2014-06-11 10:55:25,2014-06-11 11:01:05,51.03939056,13.73186111,51.04794312,13.72222233
496203,293,2014-06-11 10:56:03,2014-06-11 11:00:02,51.03933334,13.72833347,51.03294373,13.7323885
426127,182,2014-06-11 10:57:40,2014-06-11 11:06:14,51.05211258,13.73622227,51.03980637,13.73316669
547440,176,2014-06-11 10:58:47,2014-06-11 11:24:59,51.04455566,13.78925037,51.03905487,13.77641678
418738,153,2014-06-11 10:59:15,2014-06-11 11:07:46,51.02894592,13.79297256,51.0368042,13.78227806
673327,300,2014-06-11 11:00:05,2014-06-11 11:02:18,51.03350067,13.71855545,51.03900146,13.71980572
255651,324,2014-06-11 11:00:17,2014-06-11 11:14:15,51.11147308,13.77783298,51.15077591,13.80513859
146184,307,2014-06-11 11:00:24,2014-06-11 11:21:14,51.12158203,13.76494408,51.04427719,13.7531662
488816,45,2014-06-11 11:00:30,2014-06-11 11:06:35,51.07880402,13.71969414,51.09585953,13.71919441
18357,80,2014-06-11 11:02:11,2014-06-11 11:05:36,51.00583267,13.79338932,51.01455688,13.78377819
