tid,car_id,track_start,track_end,start_lat,start_lon,end_lat,end_lon
267816,139,2014-06-11 23:44:39,2014-06-11 23:57:43,51.06544495,13.7414999,51.05508423,13.71611118
444147,44,2014-06-11 23:44:58,2014-06-11 23:47:38,51.09205627,13.70027733,51.1008606,13.68527794
161463,156,2014-06-11 23:45:00,2014-06-11 23:54:23,51.02841568,13.78663921,51.06313705,13.75188923
128274,27,2014-06-11 23:45:57,2014-06-11 23:51:56,51.05108261,13.68988895,51.03699875,13.72438908
157806,187,2014-06-11 23:46:35,2014-06-11 23:49:43,51.05997086,13.71777725,51.05188751,13.7072773
39374,28,2014-06-11 23:52:30,2014-06-12 00:05:44,51.08330536,13.68580532,51.04755402,13.77858353
286819,64,2014-06-11 23:54:09,2014-06-12 00:00:29,51.03233337,13.78180504,51.02813721,13.83313847
4347,129,2014-06-11 23:54:43,2014-06-11 23:58:24,51.0537796,13.74013901,51.0593605,13.73866653
421155,200,2014-06-11 23:54:56,2014-06-12 00:04:03,51.07288742,13.74297237,51.06863785,13.74244404
342243,41,2014-06-11 23:55:49,2014-06-12 00:03:52,51.07613754,13.72419453,51.05313873,13.76427746
409837,77,2014-06-11 23:55:56,2014-06-12 00:01:32,51.05385971,13.73824978,51.06988907,13.75583363
218569,50,2014-06-11 23:56:09,2014-06-12 00:12:25,51.05719376,13.78180504,51.11355591,13.75094414
198496,357,2014-06-11 23:56:58,2014-06-12 00:12:50,51.03497314,13.73133373,51.02249908,13.73050022
634520,232,2014-06-11 23:57:43,2014-06-12 00:08:04,51.06436157,13.74691677,51.12289047,13.77844429
114718,218,2014-06-11 23:59:13,2014-06-12 00:03:44,51.08155441,13.73319435,51.11222076,13.72888851
