tid,car_id,track_start,track_end,start_lat,start_lon,end_lat,end_lon
27792,209,2014-06-11 06:56:50,2014-06-11 07:02:17,51.03177643,13.72288895,51.0257225,13.75511074
103810,26,2014-06-11 06:56:58,2014-06-11 07:24:08,51.02674866,13.74569416,51.1245842,13.76599979
278648,271,2014-06-11 06:57:22,2014-06-11 07:11:18,51.06230545,13.82641697,51.04674911,13.76269436
387113,47,2014-06-11 06:57:27,2014-06-11 07:24:23,51.04208374,13.82527733,51.12516785,13.7676115
556273,396,2014-06-11 06:58:15,2014-06-11 07:33:45,51.03419495,13.81552792,51.10811234,13.63102818
76974,214,2014-06-11 06:58:35,2014-06-11 07:15:44,51.04355621,13.70433331,51.08211136,13.76527786
44713,313,2014-06-11 06:59:03,2014-06-11 07:07:36,51.04647064,13.70713902,51.0596962,13.71905518
218560,50,2014-06-11 07:01:12,2014-06-11 07:20:52,51.0668335,13.77986145,51.1246376,13.76619434
252557,10,2014-06-11 07:03:39,2014-06-11 07:15:45,51.06600189,13.75541687,51.05805588,13.71738911
142292,93,2014-06-11 07:04:19,2014-06-11 07:06:43,51.05036163,13.7788887,51.0573616,13.7816391
517222,5,2014-06-11 07:05:44,2014-06-11 07:18:40,51.03358459,13.69138908,51.03197098,13.69119453
651925,403,2014-06-11 07:06:54,2014-06-11 07:08:36,51.03150177,13.69794464,51.03508377,13.70558357
166643,302,2014-06-11 07:11:03,2014-06-11 07:27:20,51.05250168,13.80208302,51.06997299,13.71461105
643633,377,2014-06-11 07:14:11,2014-06-11 07:39:47,51.00958252,13.79808331,51.05744553,13.76813889
299325,84,2014-06-11 07:17:23,2014-06-11 07:23:13,51.04716492,13.73522186,51.04000092,13.73397255
372732,16,2014-06-11 07:17:48,2014-06-11 07:27:09,51.0518074,13.76272202,51.0395546,13.73369408
375834,391,2014-06-11 07:18:00,2014-06-11 07:31:08,51.01569366,13.76719475,50.97608185,13.86275005
39358,28,2014-06-11 07:18:06,2014-06-11 07:32:12,51.06311035,13.75669479,51.0918045,13.7080555
357631,247,2014-06-11 07:18:26,2014-06-11 07:33:20,51.05358505,13.79425049,51.01211166,13.80916691
110104,185,2014-06-11 07:18:56,2014-06-11 07:23:45,51.06294632,13.67586136,51.0672493,13.6358614
22352,312,2014-06-11 07:19:12,2014-06-11 07:58:42,51.04108429,13.70019436,51.05897141,13.76688862
576803,108,2014-06-11 07:21:40,2014-06-11 07:27:16,51.05191803,13.7654171,51.05086136,13.77536106
195436,241,2014-06-11 07:22:35,2014-06-11 07:39:47,51.05677795,13.88444424,51.05389023,13.80516624
100346,213,2014-06-11 07:22:36,2014-06-11 07:31:22,51.0514183,13.74652767,51.03499985,13.70577812
693244,144,2014-06-11 07:25:11,2014-06-11 07:40:49,51.03891754,13.7751112,51.02344513,13.76388931
418733,153,2014-06-11 07:25:55,2014-06-11 07:39:58,51.036026,13.78702736,51.04061127,13.73447227
488811,45,2014-06-11 07:26:54,2014-06-11 07:39:52,51.03063965,13.78794479,51.05527878,13.77894402
44714,313,2014-06-11 07:28:57,2014-06-11 07:38:47,51.04405594,13.69824982,51.0616684,13.73591709
371699,314,2014-06-11 07:29:31,2014-06-11 07:44:59,51.03705597,13.74472237,51.05841827,13.77902794
142293,93,2014-06-11 07:29:55,2014-06-11 07:34:35,51.04997253,13.76691628,51.05627823,13.78105545
510922,75,2014-06-11 07:30:08,2014-06-11 07:40:57,51.04980469,13.78125,51.03941727,13.73230553
76975,214,2014-06-11 07:30:55,2014-06-11 07:39:22,51.09083176,13.74002743,51.08152771,13.72599983
18352,80,2014-06-11 07:30:59,2014-06-11 07:45:20,51.07847214,13.71522236,51.06316757,13.75658321
325259,29,2014-06-11 07:31:39,2014-06-11 07:40:16,51.05877686,13.70533371,51.07786179,13.71597195
269732,146,2014-06-11 07:32:09,2014-06-11 07:58:51,51.04269409,13.72999954,51.0280571,13.77741623
664389,240,2014-06-11 07:32:11,2014-06-11 07:53:37,51.02305603,13.74752808,51.03622055,13.7776947
159543,351,2014-06-11 07:32:16,2014-06-11 07:50:33,51.0537796,13.78625011,51.01855469,13.73674965
416398,4,2014-06-11 07:35:57,2014-06-11 07:41:24,51.06205368,13.66708374,51.04869461,13.6627779
542191,3,2014-06-11 07:36:36,2014-06-11 08:09:58,51.10686111,13.65436077,51.05944443,13.71977806
110105,185,2014-06-11 07:37:37,2014-06-11 08:17:18,51.05016708,13.69186115,51.05138779,13.68988895
362343,311,2014-06-11 07:37:41,2014-06-11 07:43:03,51.08575058,13.72138882,51.09075165,13.70416641
690010,266,2014-06-11 07:37:49,2014-06-11 07:50:53,51.05194473,13.79216671,51.05385971,13.80330563
189336,131,2014-06-11 07:38:02,2014-06-11 07:49:45,51.10488892,13.67694473,51.12594604,13.72102737
619387,150,2014-06-11 07:38:36,2014-06-11 08:07:21,51.06336212,13.75819397,51.01177597,13.82641697
119860,349,2014-06-11 07:38:54,2014-06-11 07:43:27,51.05252838,13.81538868,51.05219269,13.80619431
252558,10,2014-06-11 07:40:07,2014-06-11 07:40:55,51.04661179,13.72769451,51.04777908,13.72422218
250266,273,2014-06-11 07:40:36,2014-06-11 07:55:33,51.0656662,13.74122238,51.12599945,13.71924973
628971,331,2014-06-11 07:41:38,2014-06-11 07:52:49,51.01924896,13.74138927,51.0225563,13.75088882
255649,324,2014-06-11 07:43:39,2014-06-11 07:50:41,51.02416611,13.8047781,51.00541687,13.79325008
