tid,car_id,track_start,track_end,start_lat,start_lon,end_lat,end_lon
159547,351,2014-06-11 17:07:04,2014-06-11 17:09:20,51.02275085,13.76697254,51.02047348,13.77388859
651926,403,2014-06-11 17:07:43,2014-06-11 17:18:59,51.04341507,13.67033291,51.05847168,13.6689167
218567,50,2014-06-11 17:09:05,2014-06-11 17:09:17,51.03755569,13.80155563,51.0375824,13.80158329
559870,14,2014-06-11 17:09:37,2014-06-11 17:14:41,51.06641769,13.748806,51.05230713,13.74252796
309157,74,2014-06-11 17:10:16,2014-06-11 17:14:55,51.02430725,13.75866699,51.01924896,13.77319431
611939,306,2014-06-11 17:10:55,2014-06-11 17:16:06,51.04152679,13.73561096,51.05038834,13.73508358
491762,199,2014-06-11 17:12:48,2014-06-11 17:28:52,51.05672073,13.76713848,51.09658432,13.7136116
25364,179,2014-06-11 17:12:49,2014-06-11 17:43:37,51.06819534,13.88641644,51.125,13.76772213
50412,384,2014-06-11 17:14:28,2014-06-11 17:24:11,51.05183411,13.73750019,51.05069351,13.69330597
27798,209,2014-06-11 17:15:17,2014-06-11 17:38:51,51.04680634,13.73641682,51.06513977,13.66686153
119863,349,2014-06-11 17:15:25,2014-06-11 17:20:43,51.01713943,13.77050018,51.02864075,13.78319454
284469,350,2014-06-11 17:16:06,2014-06-11 17:42:16,51.02430725,13.75288868,50.97783279,13.62277794
480755,13,2014-06-11 17:17:01,2014-06-11 17:23:28,51.06919479,13.7389164,51.05194473,13.74349976
251956,282,2014-06-11 17:18:20,2014-06-11 17:21:24,51.06491852,13.83391666,51.0621376,13.83969402
248350,12,2014-06-11 17:18:44,2014-06-11 17:26:46,51.02597046,13.75541687,51.00408173,13.79816628
72229,268,2014-06-11 17:19:03,2014-06-11 17:24:59,51.05702591,13.77755547,51.04611206,13.76197243
132927,286,2014-06-11 17:19:18,2014-06-11 17:26:01,51.02472305,13.75788879,51.00938797,13.79699993
44722,313,2014-06-11 17:20:36,2014-06-11 17:32:27,51.04369354,13.69900036,51.05488968,13.59519482
146190,307,2014-06-11 17:21:21,2014-06-11 17:32:38,51.05686188,13.7092495,51.03614044,13.69400024
396242,46,2014-06-11 17:22:01,2014-06-11 17:33:29,51.06116486,13.71252823,51.06719589,13.73925018
684009,328,2014-06-11 17:23:46,2014-06-11 17:29:24,51.02488708,13.75769424,51.0352211,13.77822208
39370,28,2014-06-11 17:24:24,2014-06-11 17:33:48,51.0894165,13.72722244,51.06502914,13.76269436
591197,317,2014-06-11 17:25:37,2014-06-11 17:33:54,51.1230545,13.76419449,51.0886116,13.72074986
31400,110,2014-06-11 17:27:34,2014-06-11 17:31:37,51.05313873,13.79738903,51.04763794,13.77250004
428784,53,2014-06-11 17:29:54,2014-06-11 17:39:16,51.0648613,13.74205589,51.0917778,13.73427773
162907,295,2014-06-11 17:30:21,2014-06-11 17:44:45,51.057724,13.76952744,51.04680634,13.79063892
498514,365,2014-06-11 17:30:23,2014-06-11 17:32:34,51.04952621,13.76836109,51.05319595,13.77361107
273377,192,2014-06-11 17:30:48,2014-06-11 18:03:35,51.12330627,13.76455593,51.05422211,13.74719429
142302,93,2014-06-11 17:31:46,2014-06-11 17:34:37,51.05402756,13.78136063,51.04783249,13.79180527
551093,169,2014-06-11 17:31:52,2014-06-11 17:37:53,51.02480698,13.75777817,50.9995842,13.78919411
442368,348,2014-06-11 17:34:37,2014-06-11 17:43:22,51.09972382,13.7701664,51.12455368,13.76608372
309158,74,2014-06-11 17:37:15,2014-06-11 17:43:08,50.99630737,13.82980537,50.99494553,13.80091667
480756,13,2014-06-11 17:37:49,2014-06-11 17:45:53,51.07191849,13.73900032,51.05166626,13.74416637
76980,214,2014-06-11 17:38:51,2014-06-11 17:46:56,51.0613327,13.71366692,51.05044556,13.72502804
388568,103,2014-06-11 17:40:30,2014-06-11 18:07:50,51.05083466,13.74105549,51.1246376,13.76616669
491763,199,2014-06-11 17:40:44,2014-06-11 17:53:28,51.09697342,13.70516682,51.05710983,13.73149967
389969,148,2014-06-11 17:40:58,2014-06-11 18:17:27,51.03850174,13.7403059,51.03900146,13.73344421
255652,324,2014-06-11 17:41:55,2014-06-11 17:58:13,51.04702759,13.73422241,51.05144501,13.74400043
140293,149,2014-06-11 17:43:05,2014-06-11 17:51:57,51.04008484,13.73241615,51.06016541,13.7519722
72230,268,2014-06-11 17:44:16,2014-06-11 18:01:00,51.04561234,13.75708294,51.05130386,13.69377804
613801,345,2014-06-11 17:44:17,2014-06-11 17:46:21,51.05513763,13.74672222,51.0514183,13.74475002
548886,96,2014-06-11 17:44:21,2014-06-11 18:13:13,51.03900146,13.73327732,51.05897141,13.68008327
584366,35,2014-06-11 17:47:20,2014-06-11 17:49:28,51.08072281,13.7165556,51.08752823,13.72247219
50413,384,2014-06-11 17:49:27,2014-06-11 17:53:51,51.03605652,13.72780514,51.0233345,13.73327732
15376,8,2014-06-11 17:49:28,2014-06-11 18:01:04,51.01855469,13.80738926,51.05550003,13.78741646
95823,82,2014-06-11 17:53:24,2014-06-11 18:09:20,51.08119583,13.73105526,51.05764008,13.78172207
350564,402,2014-06-11 17:53:34,2014-06-11 18:07:51,51.04369354,13.70211124,51.05924988,13.71727753
44723,313,2014-06-11 17:54:13,2014-06-11 18:01:54,51.04483414,13.70005512,51.05327606,13.73144436
613802,345,2014-06-11 17:54:16,2014-06-11 18:02:31,51.04380417,13.76416683,51.01830673,13.7707777
