tid,car_id,track_start,track_end,start_lat,start_lon,end_lat,end_lon
76979,214,2014-06-11 09:58:04,2014-06-11 10:09:36,51.03316498,13.70250034,51.05255508,13.71486092
471209,372,2014-06-11 09:58:07,2014-06-11 10:02:15,51.00383377,13.79730606,51.01361084,13.77497196
265387,59,2014-06-11 09:59:46,2014-06-11 10:05:58,51.05127716,13.80786133,51.02738953,13.80799961
416401,4,2014-06-11 10:00:08,2014-06-11 10:05:15,51.091362,13.74711132,51.08894348,13.73130512
552801,388,2014-06-11 10:00:59,2014-06-11 10:05:38,51.03272247,13.78683376,51.03588867,13.80000019
551086,169,2014-06-11 10:01:14,2014-06-11 10:03:50,51.00780487,13.79366684,51.01527786,13.78547192
213626,160,2014-06-11 10:03:19,2014-06-11 10:04:59,51.03224945,13.71636105,51.02975082,13.72366714
47985,362,2014-06-11 10:03:20,2014-06-11 10:18:55,51.00505447,13.80566692,51.05255508,13.80541706
645788,9,2014-06-11 10:03:59,2014-06-11 10:25:14,50.9912796,13.79713917,50.96930695,13.89297199
375837,391,2014-06-11 10:04:27,2014-06-11 10:20:38,51.02138901,13.73966694,51.07191849,13.72702789
323752,246,2014-06-11 10:05:03,2014-06-11 10:21:09,51.05385971,13.80566692,51.01155472,13.82277775
349275,141,2014-06-11 10:05:47,2014-06-11 10:17:52,51.0526123,13.74063873,51.03980637,13.73311138
309152,74,2014-06-11 10:05:52,2014-06-11 10:18:18,51.05883408,13.72119427,51.04386139,13.78152752
491755,199,2014-06-11 10:06:21,2014-06-11 10:40:07,51.02394485,13.75908375,51.01939011,13.76677799
210193,142,2014-06-11 10:07:42,2014-06-11 10:13:00,51.04499817,13.76236153,51.05038834,13.76377773
318450,102,2014-06-11 10:07:53,2014-06-11 10:15:11,51.05927658,13.71722221,51.06827927,13.73886108
111366,379,2014-06-11 10:08:36,2014-06-11 10:19:21,51.04700089,13.77588844,51.04674911,13.76163864
664391,240,2014-06-11 10:08:59,2014-06-11 10:15:11,51.04855728,13.69852734,51.05391693,13.66625023
278649,271,2014-06-11 10:10:16,2014-06-11 10:32:09,51.07108307,13.88588905,51.04697037,13.76219463
418737,153,2014-06-11 10:10:28,2014-06-11 10:26:41,51.04988861,13.72336102,51.03305435,13.80336094
372737,16,2014-06-11 10:10:32,2014-06-11 10:23:37,51.00061035,13.83763885,51.02105713,13.8117218
18355,80,2014-06-11 10:11:41,2014-06-11 10:13:15,51.00805664,13.82508373,51.00408173,13.81897259
510927,75,2014-06-11 10:12:09,2014-06-11 10:13:41,51.06039047,13.7460556,51.05172348,13.74669456
39363,28,2014-06-11 10:12:55,2014-06-11 10:19:49,51.08111191,13.72163868,51.09075165,13.70388889
202120,352,2014-06-11 10:13:45,2014-06-11 10:22:31,51.05060959,13.72052765,51.04463959,13.73088837
517226,5,2014-06-11 10:15:01,2014-06-11 10:26:43,51.08672333,13.72194481,51.0632515,13.75658321
132920,286,2014-06-11 10:15:35,2014-06-11 10:45:43,51.02988815,13.72113895,51.12177658,13.78052807
673326,300,2014-06-11 10:15:37,2014-06-11 10:20:24,51.05350113,13.74238873,51.04188919,13.73580551
91003,330,2014-06-11 10:15:44,2014-06-11 10:26:32,51.05094528,13.72852802,51.03972244,13.73366642
603211,358,2014-06-11 10:16:07,2014-06-11 10:24:49,51.04997253,13.79377747,51.05808258,13.82616711
645289,63,2014-06-11 10:17:02,2014-06-11 10:27:48,51.05488968,13.72997189,51.04272079,13.73525047
189339,131,2014-06-11 10:17:03,2014-06-11 10:23:36,51.04705429,13.733778,51.05986023,13.71833324
265388,59,2014-06-11 10:20:50,2014-06-11 10:23:33,51.02336121,13.80927753,51.02891541,13.80261135
532160,259,2014-06-11 10:21:07,2014-06-11 10:33:59,51.02288818,13.8306942,51.05389023,13.80566692
530885,367,2014-06-11 10:21:25,2014-06-11 10:26:45,51.05227661,13.80661106,51.04416656,13.82605553
368829,190,2014-06-11 10:22:06,2014-06-11 10:28:01,51.05749893,13.74172211,51.03936005,13.73327732
654302,88,2014-06-11 10:22:20,2014-06-11 10:31:11,51.07683182,13.72702789,51.03963852,13.71869469
111367,379,2014-06-11 10:22:29,2014-06-11 10:29:42,51.05002594,13.78511143,51.05199814,13.8063612
572379,121,2014-06-11 10:22:39,2014-06-11 10:30:24,51.07061005,13.67158318,51.06030655,13.71680546
581096,215,2014-06-11 10:23:31,2014-06-11 10:31:03,51.04930496,13.68713856,51.05919266,13.72077751
455771,58,2014-06-11 10:23:44,2014-06-11 10:33:26,51.04483414,13.69425011,51.05897141,13.7195282
475688,86,2014-06-11 10:24:14,2014-06-11 10:33:10,51.02891541,13.74158287,51.04338837,13.69861126
488815,45,2014-06-11 10:25:50,2014-06-11 10:28:22,51.07916641,13.73208332,51.08080673,13.72430515
309153,74,2014-06-11 10:26:59,2014-06-11 10:29:45,51.03341675,13.80230522,51.03366852,13.78863907
282240,116,2014-06-11 10:28:15,2014-06-11 10:30:13,51.04822159,13.77344418,51.04841614,13.7735281
593702,37,2014-06-11 10:29:33,2014-06-11 11:02:25,51.02111053,13.76405525,51.03911209,13.77458382
54141,119,2014-06-11 10:29:42,2014-06-11 10:31:54,51.06433487,13.74897194,51.06436157,13.74891663
175965,135,2014-06-11 10:30:04,2014-06-11 10:51:12,51.03702927,13.79902744,51.04852676,13.74080563
413864,140,2014-06-11 10:30:29,2014-06-11 10:40:45,51.04980469,13.69594479,51.04569626,13.69422245
